METHOD = DISCRETIZE

	Running discretize based tests on Mersenne 

	14. Random Excursions Test (p01)            FAIL!	p=0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
	14. Random Excursions Test (p02)            FAIL!	p=0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
	14. Random Excursions Test (p03)            FAIL!	p=0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
	14. Random Excursions Test (p04)            FAIL!	p=0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
	14. Random Excursions Test (p05)            FAIL!	p=0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
	14. Random Excursions Test (906)            FAIL!	p=0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
	14. Random Excursions Test (p07)            FAIL!	p=0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00010	
	14. Random Excursions Test (p08)            FAIL!	p=0.00000	0.00245	0.00000	0.00000	0.00000	0.00000	0.00245	0.00000	0.00000	0.00000	0.00000	0.00245	0.00000	0.00000	0.00000	0.00000	0.00245	0.00000	0.00000	0.00000	0.00000	0.00245	0.00000	0.00000	0.00000	0.00000	0.00245	0.00000	0.00000	0.00000	0.00000	0.00245	0.00000	0.00000	0.00000	0.00000	0.00245	0.00000	0.00000	0.00000	0.00000	0.00245	0.00000	0.00000	0.00000	0.00000	0.00245	0.00000	0.00000	0.00000	0.00000	0.00245	0.00000	0.00000	0.00000	0.00000	0.00245	0.00000	0.00000	0.00000	0.00000	0.00245	0.00000	0.00000	0.00000	0.00000	0.00245	0.00000	0.00000	0.00000	0.00000	0.00245	0.00000	0.00000	0.00000	0.00000	0.00245	0.00000	0.00000	0.00000	0.00000	0.00245	0.00000	0.00000	0.00000	0.00000	0.00245	
	15. Random Excursions Variant Test (p01)    PASS!	p=0.00000	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	
	15. Random Excursions Variant Test (p02)    FAIL!	p=0.00000	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	
	15. Random Excursions Variant Test (p03)    FAIL!	p=0.00000	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	
	15. Random Excursions Variant Test (p04)    FAIL!	p=0.00000	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	
	15. Random Excursions Variant Test (p05)    FAIL!	p=0.00000	0.98344	0.00016	0.00016	0.00016	0.00016	0.98344	0.00016	0.00016	0.00016	0.00016	0.98344	0.00016	0.00016	0.00016	0.00016	0.98344	0.00016	0.00016	0.00016	0.00016	0.98344	0.00016	0.00016	0.00016	0.00016	0.98344	0.00016	0.00016	0.00016	0.00016	0.98344	0.00016	0.00016	0.00016	0.00016	0.98344	0.00016	0.00016	0.00016	0.00016	0.98344	0.00016	0.00016	0.00016	0.00016	0.98344	0.00016	0.00016	0.00016	0.00016	0.98344	0.00016	0.00016	0.00016	0.00016	0.98344	0.00016	0.00016	0.00016	0.00016	0.98344	0.00016	0.00016	0.00016	0.00016	0.98344	0.00016	0.00016	0.00016	0.00016	0.98344	0.00016	0.00016	0.00016	0.00016	0.98344	0.00016	0.00016	0.00016	0.00016	0.98344	0.00016	0.00016	0.00016	0.00016	0.98344	
	15. Random Excursions Variant Test (p06)    FAIL!	p=0.00000	0.00280	0.00002	0.00002	0.00002	0.00002	0.00280	0.00002	0.00002	0.00002	0.00002	0.00280	0.00002	0.00002	0.00002	0.00002	0.00280	0.00002	0.00002	0.00002	0.00002	0.00280	0.00002	0.00002	0.00002	0.00002	0.00280	0.00002	0.00002	0.00002	0.00002	0.00280	0.00002	0.00002	0.00002	0.00002	0.00280	0.00002	0.00002	0.00002	0.00002	0.00280	0.00002	0.00002	0.00002	0.00002	0.00280	0.00002	0.00002	0.00002	0.00002	0.00280	0.00002	0.00002	0.00002	0.00002	0.00280	0.00002	0.00002	0.00002	0.00002	0.00280	0.00002	0.00002	0.00002	0.00002	0.00280	0.00002	0.00002	0.00002	0.00002	0.00280	0.00002	0.00002	0.00002	0.00002	0.00280	0.00002	0.00002	0.00002	0.00002	0.00280	0.00002	0.00002	0.00002	0.00002	0.00280	
	15. Random Excursions Variant Test (p07)    FAIL!	p=0.00000	0.00041	0.00000	0.01094	0.01094	0.00000	0.00041	0.00000	0.01094	0.01094	0.00000	0.00041	0.00000	0.01094	0.01094	0.00000	0.00041	0.00000	0.01094	0.01094	0.00000	0.00041	0.00000	0.01094	0.01094	0.00000	0.00041	0.00000	0.01094	0.01094	0.00000	0.00041	0.00000	0.01094	0.01094	0.00000	0.00041	0.00000	0.01094	0.01094	0.00000	0.00041	0.00000	0.01094	0.01094	0.00000	0.00041	0.00000	0.01094	0.01094	0.00000	0.00041	0.00000	0.01094	0.01094	0.00000	0.00041	0.00000	0.01094	0.01094	0.00000	0.00041	0.00000	0.01094	0.01094	0.00000	0.00041	0.00000	0.01094	0.01094	0.00000	0.00041	0.00000	0.01094	0.01094	0.00000	0.00041	0.00000	0.01094	0.01094	0.00000	0.00041	0.00000	0.01094	0.01094	0.00000	0.00041	
	15. Random Excursions Variant Test (p08)    FAIL!	p=0.00000	0.00000	0.00000	0.97968	0.97968	0.00000	0.00000	0.00000	0.97968	0.97968	0.00000	0.00000	0.00000	0.97968	0.97968	0.00000	0.00000	0.00000	0.97968	0.97968	0.00000	0.00000	0.00000	0.97968	0.97968	0.00000	0.00000	0.00000	0.97968	0.97968	0.00000	0.00000	0.00000	0.97968	0.97968	0.00000	0.00000	0.00000	0.97968	0.97968	0.00000	0.00000	0.00000	0.97968	0.97968	0.00000	0.00000	0.00000	0.97968	0.97968	0.00000	0.00000	0.00000	0.97968	0.97968	0.00000	0.00000	0.00000	0.97968	0.97968	0.00000	0.00000	0.00000	0.97968	0.97968	0.00000	0.00000	0.00000	0.97968	0.97968	0.00000	0.00000	0.00000	0.97968	0.97968	0.00000	0.00000	0.00000	0.97968	0.97968	0.00000	0.00000	0.00000	0.97968	0.97968	0.00000	0.00000	
	15. Random Excursions Variant Test (p09)    FAIL!	p=0.00000	0.00000	0.00000	0.96482	0.96482	0.00000	0.00000	0.00000	0.96482	0.96482	0.00000	0.00000	0.00000	0.96482	0.96482	0.00000	0.00000	0.00000	0.96482	0.96482	0.00000	0.00000	0.00000	0.96482	0.96482	0.00000	0.00000	0.00000	0.96482	0.96482	0.00000	0.00000	0.00000	0.96482	0.96482	0.00000	0.00000	0.00000	0.96482	0.96482	0.00000	0.00000	0.00000	0.96482	0.96482	0.00000	0.00000	0.00000	0.96482	0.96482	0.00000	0.00000	0.00000	0.96482	0.96482	0.00000	0.00000	0.00000	0.96482	0.96482	0.00000	0.00000	0.00000	0.96482	0.96482	0.00000	0.00000	0.00000	0.96482	0.96482	0.00000	0.00000	0.00000	0.96482	0.96482	0.00000	0.00000	0.00000	0.96482	0.96482	0.00000	0.00000	0.00000	0.96482	0.96482	0.00000	0.00000	
	15. Random Excursions Variant Test (p10)    FAIL!	p=0.00000	0.00000	0.96482	0.96482	0.96482	0.96482	0.00000	0.96482	0.96482	0.96482	0.96482	0.00000	0.96482	0.96482	0.96482	0.96482	0.00000	0.96482	0.96482	0.96482	0.96482	0.00000	0.96482	0.96482	0.96482	0.96482	0.00000	0.96482	0.96482	0.96482	0.96482	0.00000	0.96482	0.96482	0.96482	0.96482	0.00000	0.96482	0.96482	0.96482	0.96482	0.00000	0.96482	0.96482	0.96482	0.96482	0.00000	0.96482	0.96482	0.96482	0.96482	0.00000	0.96482	0.96482	0.96482	0.96482	0.00000	0.96482	0.96482	0.96482	0.96482	0.00000	0.96482	0.96482	0.96482	0.96482	0.00000	0.96482	0.96482	0.96482	0.96482	0.00000	0.96482	0.96482	0.96482	0.96482	0.00000	0.96482	0.96482	0.96482	0.96482	0.00000	0.96482	0.96482	0.96482	0.96482	0.00000	
	15. Random Excursions Variant Test (p11)    FAIL!	p=0.00000	0.00000	0.97968	0.00102	0.00102	0.97968	0.00000	0.97968	0.00102	0.00102	0.97968	0.00000	0.97968	0.00102	0.00102	0.97968	0.00000	0.97968	0.00102	0.00102	0.97968	0.00000	0.97968	0.00102	0.00102	0.97968	0.00000	0.97968	0.00102	0.00102	0.97968	0.00000	0.97968	0.00102	0.00102	0.97968	0.00000	0.97968	0.00102	0.00102	0.97968	0.00000	0.97968	0.00102	0.00102	0.97968	0.00000	0.97968	0.00102	0.00102	0.97968	0.00000	0.97968	0.00102	0.00102	0.97968	0.00000	0.97968	0.00102	0.00102	0.97968	0.00000	0.97968	0.00102	0.00102	0.97968	0.00000	0.97968	0.00102	0.00102	0.97968	0.00000	0.97968	0.00102	0.00102	0.97968	0.00000	0.97968	0.00102	0.00102	0.97968	0.00000	0.97968	0.00102	0.00102	0.97968	0.00000	
	15. Random Excursions Variant Test (p12)    FAIL!	p=0.00000	0.00033	0.98426	0.00000	0.00000	0.98426	0.00033	0.98426	0.00000	0.00000	0.98426	0.00033	0.98426	0.00000	0.00000	0.98426	0.00033	0.98426	0.00000	0.00000	0.98426	0.00033	0.98426	0.00000	0.00000	0.98426	0.00033	0.98426	0.00000	0.00000	0.98426	0.00033	0.98426	0.00000	0.00000	0.98426	0.00033	0.98426	0.00000	0.00000	0.98426	0.00033	0.98426	0.00000	0.00000	0.98426	0.00033	0.98426	0.00000	0.00000	0.98426	0.00033	0.98426	0.00000	0.00000	0.98426	0.00033	0.98426	0.00000	0.00000	0.98426	0.00033	0.98426	0.00000	0.00000	0.98426	0.00033	0.98426	0.00000	0.00000	0.98426	0.00033	0.98426	0.00000	0.00000	0.98426	0.00033	0.98426	0.00000	0.00000	0.98426	0.00033	0.98426	0.00000	0.00000	0.98426	0.00033	
	15. Random Excursions Variant Test (p13)    FAIL!	p=0.00000	0.00240	0.03151	0.00002	0.00002	0.03151	0.00240	0.03151	0.00002	0.00002	0.03151	0.00240	0.03151	0.00002	0.00002	0.03151	0.00240	0.03151	0.00002	0.00002	0.03151	0.00240	0.03151	0.00002	0.00002	0.03151	0.00240	0.03151	0.00002	0.00002	0.03151	0.00240	0.03151	0.00002	0.00002	0.03151	0.00240	0.03151	0.00002	0.00002	0.03151	0.00240	0.03151	0.00002	0.00002	0.03151	0.00240	0.03151	0.00002	0.00002	0.03151	0.00240	0.03151	0.00002	0.00002	0.03151	0.00240	0.03151	0.00002	0.00002	0.03151	0.00240	0.03151	0.00002	0.00002	0.03151	0.00240	0.03151	0.00002	0.00002	0.03151	0.00240	0.03151	0.00002	0.00002	0.03151	0.00240	0.03151	0.00002	0.00002	0.03151	0.00240	0.03151	0.00002	0.00002	0.03151	0.00240	
	15. Random Excursions Variant Test (p14)    FAIL!	p=0.00000	0.00743	0.00016	0.00016	0.00016	0.00016	0.00743	0.00016	0.00016	0.00016	0.00016	0.00743	0.00016	0.00016	0.00016	0.00016	0.00743	0.00016	0.00016	0.00016	0.00016	0.00743	0.00016	0.00016	0.00016	0.00016	0.00743	0.00016	0.00016	0.00016	0.00016	0.00743	0.00016	0.00016	0.00016	0.00016	0.00743	0.00016	0.00016	0.00016	0.00016	0.00743	0.00016	0.00016	0.00016	0.00016	0.00743	0.00016	0.00016	0.00016	0.00016	0.00743	0.00016	0.00016	0.00016	0.00016	0.00743	0.00016	0.00016	0.00016	0.00016	0.00743	0.00016	0.00016	0.00016	0.00016	0.00743	0.00016	0.00016	0.00016	0.00016	0.00743	0.00016	0.00016	0.00016	0.00016	0.00743	0.00016	0.00016	0.00016	0.00016	0.00743	0.00016	0.00016	0.00016	0.00016	0.00743	
	15. Random Excursions Variant Test (p15)    FAIL!	p=0.00000	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	0.00063	0.00063	0.00063	0.00063	0.01546	
	15. Random Excursions Variant Test (p16)    FAIL!	p=0.00000	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	0.00167	0.00167	0.00167	0.00167	0.02592	
	15. Random Excursions Variant Test (p17)    FAIL!	p=0.00000	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	0.00342	0.00342	0.00342	0.00342	0.03811	
	15. Random Excursions Variant Test (p18)    PASS!	p=0.00000	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	0.00597	0.00597	0.00597	0.00597	0.05143	

	Running discretize based tests on close 

                                                                    ~1928	~1929	~1930	~1931	~1932	~1933	~1934	~1935	~1936	~1937	~1938	~1939	~1940	~1941	~1942	~1943	~1944	~1945	~1946	~1947	~1948	~1949	~1950	~1951	~1952	~1953	~1954	~1955	~1956	~1957	~1958	~1959	~1960	~1961	~1962	~1963	~1964	~1965	~1966	~1967	~1968	~1969	~1970	~1971	~1972	~1973	~1974	~1975	~1976	~1977	~1978	~1979	~1980	~1981	~1982	~1983	~1984	~1985	~1986	~1987	~1988	~1989	~1990	~1991	~1992	~1993	~1994	~1995	~1996	~1997	~1998	~1999	~2000	~2001	~2002	~2003	~2004	~2005	~2006	~2007	~2008	~2009	~2010	~2011	~2012	~2013	
	01. Monobit Test                            FAIL!	p=0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
	02. Block Frequency Test                    FAIL!	p=0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
	03. Independent Runs Test                   FAIL!	p=0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
